income,age,score
27110.806390007365,62,37.62637251341279
28899.478738142174,77,39.31045990997969
6144.123798867035,29,38.584154498897824
7472.1903866173025,49,19.03346632402388
63142.72083831066,49,33.19780490250395
21172.21199980065,45,52.395360284709525
43542.84597992043,30,22.869394999098617
22659.135345985214,48,29.908230977837768
22691.737251971612,31,43.60272349641147
56290.654516789196,37,6.349734060677559
13147.084102758941,35,23.489893375334464
24248.760385636797,46,40.95319399712318
13873.345819553188,77,12.443133789626366
14264.137120843505,23,43.13393551310854
16168.62437895358,49,2.563397024153157
27505.293928916373,46,33.15626944549094
13646.677690303137,60,47.63489780967824
77323.72631465599,79,24.114665745544126
9003.716340236146,19,28.111770118999267
18272.059263188534,77,19.346733528830722
,40,21.907280377094004
93617.99369805725,36,23.00778276076024
26810.658067075055,48,37.91402523902698
61811.48944209999,68,46.582820657945746
4986.251115640714,22,11.750395634911843
28768.90127522249,36,43.13613513301377
53617.50049941061,51,16.758447956199618
23915.546061280096,27,4.7017225107502565
63925.93170765355,42,18.406357371180338
13130.742950593425,19,35.83823063336783
90160.56724089295,79,48.65273128646485
219454.0441722186,28,7.658641758917419
15323.784450144709,67,33.97181932408034
14108.002641628509,78,46.93719003627125
94219.69141716027,48,22.57900908569152
106891.77422440483,73,39.2952642567023
13057.787431855997,32,4.818738420659599
14469.715859431342,26,38.15106284874313
16617.562402547934,40,20.77061043525378
5741.92322012417,36,10.774838731441925
8789.80717444856,26,37.78119714068396
8069.600318808169,52,16.12815388264127
10221.02788871926,38,19.31548070000889
21275.577819223232,26,16.09160312331153
27839.59961045368,45,34.67693000273254
103828.98948116368,79,43.20073471902677
8116.432255999139,63,9.723419354151943
58942.77862587263,68,12.285695494188293
17783.229971791243,24,25.07704136068166
20963.461869947227,33,33.519750922448175
43252.8969736528,33,15.574262547757522
7167.254737221555,77,21.341239036126332
32286.670505388196,50,5.819985198437642
26015.61485848817,21,14.45728417525084
36042.39862419902,21,30.91875206040023
29412.312080378902,56,20.212933231555578
256606.77657401707,57,37.123709505682925
11640.666926657701,34,13.488935550488911
12951.96826298537,54,34.01822779442828
11811.860981981392,56,62.42539053939596
12638.751395749518,77,35.936981805269845
11644.775141588325,69,33.67112775749392
72331.61089847969,46,10.984243436208285
91172.10362714123,69,54.18691692362215
12447.233971564108,53,21.060896214689283
,77,41.06552981219395
35292.140040501115,55,25.207196645097586
12679.94582770437,56,14.1074165570355
41478.554671672784,67,1.3680571504543526
,54,28.30970657630523
4837.996099764632,69,48.324192013148625
103518.45669345309,79,20.371386562374987
132704.17384891128,78,0.7792794792786175
11934.770501020479,52,33.706022893414584
14947.486536926695,24,74.22273602471572
29315.3160562927,44,13.761412107926358
30774.96426822599,45,5.228382996259903
42554.64410388533,39,30.68768560438736
164424.13193641978,31,15.186501296426558
18454.301621421826,24,28.818591787287538
9913.995805199394,54,18.82867831357262
5545.160098665765,78,18.217175297337548
10604.884332524647,39,12.196364622954528
21308.74918304531,22,20.462978082335454
132529.1451369523,79,41.61550418413989
13126.50438845001,72,4.286944164560122
27550.83028845461,19,40.60451172313467
21667.68163765329,79,43.271862553206134
72286.54371365848,44,42.55285065397108
275662.4601731583,38,53.74065992078817
12953.628579645949,71,13.500713970857428
13501.56059644129,55,13.441266223893544
62577.48807958986,32,28.23855198582678
43559.86551216691,38,18.04957436834908
139623.85359472918,27,40.969300294045034
39494.95358263772,40,6.048449127404995
15378.226267725488,75,56.352894589244684
39761.517665055086,73,24.958544209130867
66749.59978958729,56,38.79473408261669
50035.20722902811,22,12.14066823660961
36580.62585851601,18,40.87268241060297
64002.32498606004,30,17.593015354086543
70919.13692711563,38,51.79272827092557
87742.26515292075,43,15.944356614829774
42138.196456349746,67,27.442513038933637
18636.58605078165,62,8.168249101031366
25507.139859187562,38,6.768626663876278
73607.99794237378,70,25.82060233421385
9730.925890842629,35,12.43152385837212
31846.198861583554,54,6.381113014687719
14863.4608422437,62,44.16451689266007
22668.800322495685,49,47.31101460130437
,53,31.328378970874077
26664.785213895444,34,35.59729437704002
23073.419157869394,52,40.105770025572475
5654.143165426563,66,33.508750253504104
46455.65896660994,77,14.693279521410687
42002.48999658153,28,46.0048495912922
191617.164064262,38,31.034287104957905
16191.177353303508,69,5.867000678693132
27423.355715419017,72,33.89002027269443
,70,25.815761225791984
106665.52466271872,43,36.60969439498372
20024.35311637029,79,18.672991876165646
29115.370971110213,21,14.59945984712685
40453.01716596915,51,5.502734450311224
26545.330172442147,69,33.94115075276684
14094.872890471383,65,18.917745229113407
26744.65696903681,77,21.740183622877634
64449.14549485237,35,26.410953931967974
7891.051702537223,57,31.875749227607976
25158.967538630215,52,26.615654830424678
10936.69781186368,58,12.564787221978158
72769.09529869043,46,40.09256908630016
4802.121580664111,69,21.228752556553424
,46,3.296288682741938
32119.283956944208,55,42.280175519507296
105400.64443284697,59,21.100645841130056
20624.80463523545,38,26.031567546920265
12642.260304930835,59,39.81389907666725
144517.6709603183,30,47.41437189819362
5177.02631311083,66,26.574342475613445
2443.517902783017,58,35.47928295300658
,34,9.409462280935333
13332.311122112023,73,13.977772923561888
7932.846335845542,26,10.972190037524731
,58,55.02705774497074
28107.752691700654,18,28.669716328972726
12530.505236991514,19,7.632274717106546
6122.3151798379295,77,78.2534080655625
52704.56368825203,65,34.71960795084911
42201.08362275085,46,27.316452652123154
19946.80254861737,50,25.932843224914766
139614.03423791728,27,14.464221730100558
7554.624971304226,67,19.34014786321358
4790.906059913518,75,21.60648726972701
11026.88797021967,77,36.34670267371381
21044.909558040574,57,45.96304927762356
28094.79057436832,38,55.034943965377835
17305.228186518907,45,38.938432388335066
31321.35450683591,28,9.302742585138823
6300.980755940509,72,42.12242242429377
93317.65563861185,51,3.509972974121775
20289.29775065275,25,12.762485860622801
67325.60013155287,76,26.344305446071175
31030.483728432104,39,19.662630155478087
34778.44993326136,25,19.7818640072103
38939.61065280265,66,33.73001086860304
34465.308969686404,32,50.60825741992826
41886.66342374726,34,11.29875452364297
83212.47289132507,77,20.164869731341067
26809.75706152066,40,28.88215799966162
44757.02781816495,41,27.977109120106032
,62,29.378340732224927
92977.90985214442,36,8.809292498608295
11199.31279644789,22,1.0710988562637247
133377.72678728777,49,39.38082048191205
21159.453304255618,61,31.253958005761618
5267.045709323572,18,17.840583774364458
25036.859922909847,40,41.261371763878316
11147.252595392272,54,40.587266155566695
51054.22330614629,25,9.008278382356263
11468.690322063105,30,23.82671049126534
,25,45.072248446859305
3329.1066345028935,74,31.95001411873578
14012.340445762631,40,14.075474981224446
1951.0455227222994,60,57.10299843690837
4519.231230054083,18,28.669509338499672
47118.20183233443,62,21.437762077078066
48329.632394317654,68,53.844343832619
33706.89051582333,41,46.85307604785617
8375.14656526919,52,33.37474075065748
21000.2294714554,41,18.408687343266568
21947.25735217511,34,34.26378796982667
6916.293687289105,22,10.93707133299451
99051.8076433813,37,32.989685464726485
52963.71262426074,38,14.27418817857665
17659.61770067674,57,29.358404540870804
22626.698532151357,75,43.587812546012714
27129.658226404612,48,51.47233354177154
2859.1084703830934,63,33.40215750097391
17202.717035037713,53,34.58992654862498
11136.861619281284,28,42.03659232310119
8089.96747869047,69,34.57796025673278
16628.93795775128,32,44.37003732342477
132944.43352374705,36,43.994558223664704
41807.99471156498,24,14.278776324853897
12441.849267852767,68,14.57285100999426
39049.39965336402,45,8.312151937273125
